Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2025-05-06,9064.96,9064.96,0.0,0.0,9.3504,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-07,9052.27,9052.27,0.0,0.0,9.4773,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-08,9039.6,9039.6,0.0,0.0,9.604,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-09,9026.94,9026.94,0.0,0.0,9.7306,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-12,9014.3,9014.3,0.0,0.0,9.857,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-13,9001.68,9001.68,0.0,0.0,9.9832,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-14,8989.08,8989.08,0.0,0.0,10.1092,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-15,8976.5,8976.5,0.0,0.0,10.235,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-16,8963.93,8963.93,0.0,0.0,10.3607,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-19,8951.38,8951.38,0.0,0.0,10.4862,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-20,8938.85,8938.85,0.0,0.0,10.6115,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-21,8926.33,8926.33,0.0,0.0,10.7367,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-22,8913.84,8913.84,0.0,0.0,10.8616,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-23,8901.36,8901.36,0.0,0.0,10.9864,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-26,8888.89,8888.89,0.0,0.0,11.1111,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-27,8876.45,8876.45,0.0,0.0,11.2355,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-28,8864.02,8864.02,0.0,0.0,11.3598,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-29,8851.61,8851.61,0.0,0.0,11.4839,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-30,8839.22,8839.22,0.0,0.0,11.6078,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-02,8826.85,8826.85,0.0,0.0,11.7315,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-03,8814.49,8814.49,0.0,0.0,11.8551,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-04,8802.15,8802.15,0.0,0.0,11.9785,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-05,8789.83,8789.83,0.0,0.0,12.1017,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-06,8777.52,8777.52,0.0,0.0,12.2248,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-09,8765.23,8765.23,0.0,0.0,12.3477,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-10,8752.96,8752.96,0.0,0.0,12.4704,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-11,8740.71,8740.71,0.0,0.0,12.5929,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-12,8728.47,8728.47,0.0,0.0,12.7153,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-13,8716.25,8716.25,0.0,0.0,12.8375,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-16,8704.05,8704.05,0.0,0.0,12.9595,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-17,8691.86,8691.86,0.0,0.0,13.0814,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-18,8679.69,8679.69,0.0,0.0,13.2031,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-19,8667.54,8667.54,0.0,0.0,13.3246,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-20,8655.41,8655.41,0.0,0.0,13.4459,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-23,8643.29,8643.29,0.0,0.0,13.5671,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-24,8631.19,8631.19,0.0,0.0,13.6881,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-25,8619.1,8619.1,0.0,0.0,13.809,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-26,8607.04,8607.04,0.0,0.0,13.9296,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-27,8594.99,8594.99,0.0,0.0,14.0501,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-30,8582.95,8582.95,0.0,0.0,14.1705,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-01,8570.94,8570.94,0.0,0.0,14.2906,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-02,8558.94,8558.94,0.0,0.0,14.4106,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-03,8546.96,8546.96,0.0,0.0,14.5304,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-04,8534.99,8534.99,0.0,0.0,14.6501,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-07,8523.04,8523.04,0.0,0.0,14.7696,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-08,8511.11,8511.11,0.0,0.0,14.8889,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-09,8499.19,8499.19,0.0,0.0,15.0081,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-10,8487.29,8487.29,0.0,0.0,15.1271,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-11,8475.41,8475.41,0.0,0.0,15.2459,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-14,8463.55,8463.55,0.0,0.0,15.3645,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-15,8451.7,8451.7,0.0,0.0,15.483,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-16,8439.87,8439.87,0.0,0.0,15.6013,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-17,8428.05,8428.05,0.0,0.0,15.7195,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-18,8416.25,8416.25,0.0,0.0,15.8375,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-21,8404.47,8404.47,0.0,0.0,15.9553,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-22,8392.7,8392.7,0.0,0.0,16.073,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-23,8380.95,8380.95,0.0,0.0,16.1905,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-24,8369.22,8369.22,0.0,0.0,16.3078,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-25,8357.5,8357.5,0.0,0.0,16.425,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-28,8345.8,8345.8,0.0,0.0,16.542,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-29,8334.12,8334.12,0.0,0.0,16.6588,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-30,8322.45,8322.45,0.0,0.0,16.7755,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-31,8310.8,8310.8,0.0,0.0,16.892,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-01,8299.16,8299.16,0.0,0.0,17.0084,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-04,8287.54,8287.54,0.0,0.0,17.1246,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-05,8275.94,8275.94,0.0,0.0,17.2406,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-06,8264.36,8264.36,0.0,0.0,17.3564,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-07,8252.78,8252.78,0.0,0.0,17.4722,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-08,8241.23,8241.23,0.0,0.0,17.5877,"{""SOXS"": 148.4349480319588}",vol_target_off;persistence_off;inverse_blocker_off
