Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2024-11-05,9090.4,9090.4,0.0,0.0,9.096,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-06,9077.67,9077.67,0.0,0.0,9.2233,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-07,9064.96,9064.96,0.0,0.0,9.3504,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-08,9052.27,9052.27,0.0,0.0,9.4773,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-11,9039.6,9039.6,0.0,0.0,9.604,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-12,9026.94,9026.94,0.0,0.0,9.7306,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-13,9014.3,9014.3,0.0,0.0,9.857,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-14,9001.68,9001.68,0.0,0.0,9.9832,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-15,8989.08,8989.08,0.0,0.0,10.1092,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-18,8976.5,8976.5,0.0,0.0,10.235,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-19,8963.93,8963.93,0.0,0.0,10.3607,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-20,8951.38,8951.38,0.0,0.0,10.4862,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-21,8938.85,8938.85,0.0,0.0,10.6115,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-22,8926.33,8926.33,0.0,0.0,10.7367,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-25,8913.84,8913.84,0.0,0.0,10.8616,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-26,8901.36,8901.36,0.0,0.0,10.9864,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-27,8888.89,8888.89,0.0,0.0,11.1111,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-28,8876.45,8876.45,0.0,0.0,11.2355,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-11-29,8864.02,8864.02,0.0,0.0,11.3598,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-02,8851.61,8851.61,0.0,0.0,11.4839,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-03,8839.22,8839.22,0.0,0.0,11.6078,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-04,8826.85,8826.85,0.0,0.0,11.7315,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-05,8814.49,8814.49,0.0,0.0,11.8551,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-06,8802.15,8802.15,0.0,0.0,11.9785,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-09,8789.83,8789.83,0.0,0.0,12.1017,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-10,8777.52,8777.52,0.0,0.0,12.2248,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-11,8765.23,8765.23,0.0,0.0,12.3477,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-12,8752.96,8752.96,0.0,0.0,12.4704,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-13,8740.71,8740.71,0.0,0.0,12.5929,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-16,8728.47,8728.47,0.0,0.0,12.7153,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-17,8716.25,8716.25,0.0,0.0,12.8375,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-18,8704.05,8704.05,0.0,0.0,12.9595,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-19,8691.86,8691.86,0.0,0.0,13.0814,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-20,8679.69,8679.69,0.0,0.0,13.2031,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-23,8667.54,8667.54,0.0,0.0,13.3246,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-24,8655.41,8655.41,0.0,0.0,13.4459,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-25,8643.29,8643.29,0.0,0.0,13.5671,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-26,8631.19,8631.19,0.0,0.0,13.6881,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-27,8619.1,8619.1,0.0,0.0,13.809,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-30,8607.04,8607.04,0.0,0.0,13.9296,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2024-12-31,8594.99,8594.99,0.0,0.0,14.0501,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-01,8582.95,8582.95,0.0,0.0,14.1705,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-02,8570.94,8570.94,0.0,0.0,14.2906,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-03,8558.94,8558.94,0.0,0.0,14.4106,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-06,8546.96,8546.96,0.0,0.0,14.5304,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-07,8534.99,8534.99,0.0,0.0,14.6501,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-08,8523.04,8523.04,0.0,0.0,14.7696,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-09,8511.11,8511.11,0.0,0.0,14.8889,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-10,8499.19,8499.19,0.0,0.0,15.0081,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-13,8487.29,8487.29,0.0,0.0,15.1271,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-14,8475.41,8475.41,0.0,0.0,15.2459,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-15,8463.55,8463.55,0.0,0.0,15.3645,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-16,8451.7,8451.7,0.0,0.0,15.483,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-17,8439.87,8439.87,0.0,0.0,15.6013,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-20,8428.05,8428.05,0.0,0.0,15.7195,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-21,8416.25,8416.25,0.0,0.0,15.8375,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-22,8404.47,8404.47,0.0,0.0,15.9553,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-23,8392.7,8392.7,0.0,0.0,16.073,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-24,8380.95,8380.95,0.0,0.0,16.1905,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-27,8369.22,8369.22,0.0,0.0,16.3078,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-28,8357.5,8357.5,0.0,0.0,16.425,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-29,8345.8,8345.8,0.0,0.0,16.542,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-30,8334.12,8334.12,0.0,0.0,16.6588,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-01-31,8322.45,8322.45,0.0,0.0,16.7755,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-03,8310.8,8310.8,0.0,0.0,16.892,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-04,8299.16,8299.16,0.0,0.0,17.0084,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-05,8287.54,8287.54,0.0,0.0,17.1246,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-06,8275.94,8275.94,0.0,0.0,17.2406,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-07,8264.35,8264.35,0.0,0.0,17.3565,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-10,8252.78,8252.78,0.0,0.0,17.4722,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-11,8241.23,8241.23,0.0,0.0,17.5877,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-12,8229.69,8229.69,0.0,0.0,17.7031,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-13,8218.17,8218.17,0.0,0.0,17.8183,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-14,8206.67,8206.67,0.0,0.0,17.9333,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-17,8195.18,8195.18,0.0,0.0,18.0482,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-18,8183.7,8183.7,0.0,0.0,18.163,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-19,8172.25,8172.25,0.0,0.0,18.2775,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-20,8160.81,8160.81,0.0,0.0,18.3919,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-21,8149.38,8149.38,0.0,0.0,18.5062,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-24,8137.97,8137.97,0.0,0.0,18.6203,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-25,8126.58,8126.58,0.0,0.0,18.7342,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-26,8115.2,8115.2,0.0,0.0,18.848,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-27,8103.84,8103.84,0.0,0.0,18.9616,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-02-28,8092.49,8092.49,0.0,0.0,19.0751,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-03,8081.16,8081.16,0.0,0.0,19.1884,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-04,8069.85,8069.85,0.0,0.0,19.3015,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-05,8058.55,8058.55,0.0,0.0,19.4145,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-06,8047.27,8047.27,0.0,0.0,19.5273,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-07,8036.01,8036.01,0.0,0.0,19.6399,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-10,8024.75,8024.75,0.0,0.0,19.7525,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-11,8013.52,8013.52,0.0,0.0,19.8648,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-12,8002.3,8002.3,0.0,0.0,19.977,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-13,7991.1,7991.1,0.0,0.0,20.089,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-14,7979.91,7979.91,0.0,0.0,20.2009,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-17,7968.74,7968.74,0.0,0.0,20.3126,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-18,7957.58,7957.58,0.0,0.0,20.4242,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-19,7946.44,7946.44,0.0,0.0,20.5356,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-20,7935.32,7935.32,0.0,0.0,20.6468,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-21,7924.21,7924.21,0.0,0.0,20.7579,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-24,7913.11,7913.11,0.0,0.0,20.8689,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-25,7902.03,7902.03,0.0,0.0,20.9797,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-26,7890.97,7890.97,0.0,0.0,21.0903,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-27,7879.92,7879.92,0.0,0.0,21.2008,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-28,7868.89,7868.89,0.0,0.0,21.3111,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-03-31,7857.88,7857.88,0.0,0.0,21.4212,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-01,7846.88,7846.88,0.0,0.0,21.5312,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-02,7835.89,7835.89,0.0,0.0,21.6411,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-03,7824.92,7824.92,0.0,0.0,21.7508,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-04,7813.96,7813.96,0.0,0.0,21.8604,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-07,7803.02,7803.02,0.0,0.0,21.9698,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-08,7792.1,7792.1,0.0,0.0,22.079,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-09,7781.19,7781.19,0.0,0.0,22.1881,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-10,7770.3,7770.3,0.0,0.0,22.297,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-11,7759.42,7759.42,0.0,0.0,22.4058,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-14,7748.56,7748.56,0.0,0.0,22.5144,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-15,7737.71,7737.71,0.0,0.0,22.6229,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-16,7726.88,7726.88,0.0,0.0,22.7312,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-17,7716.06,7716.06,0.0,0.0,22.8394,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-18,7705.26,7705.26,0.0,0.0,22.9474,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-21,7694.47,7694.47,0.0,0.0,23.0553,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-22,7683.7,7683.7,0.0,0.0,23.163,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-23,7672.94,7672.94,0.0,0.0,23.2706,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-24,7662.2,7662.2,0.0,0.0,23.378,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-25,7651.47,7651.47,0.0,0.0,23.4853,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-28,7640.76,7640.76,0.0,0.0,23.5924,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-29,7630.06,7630.06,0.0,0.0,23.6994,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-04-30,7619.38,7619.38,0.0,0.0,23.8062,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-01,7608.71,7608.71,0.0,0.0,23.9129,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-02,7598.06,7598.06,0.0,0.0,24.0194,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
