ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,cpu_maxdd_usd,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,gpu_maxdd_usd,cpu_gpu_diff_bps,gpu_backend,summary_json,engine,engine_note,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,runtime_stop_price_offset_bps,rebalance_time_ny,slippage_bps,sell_fee_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,daily_synthetic_parity_split_adjustment,cpu_score,gpu_score,combined_score
True,82,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00082_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,83,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00083_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,2,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00002_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,3,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00003_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,147,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00147_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,146,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00146_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,130,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00130_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,131,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00131_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,98,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00098_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,99,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00099_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,114,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00114_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,115,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00115_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,50,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00050_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,51,1,0.0016,2026-03-13 to 2026-03-26,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,11064.790118679863,10.647901186798636,1064.7901186798626,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00051_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,True,7.181113197717656,7.181113197717656,7.181113197717656
True,6,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00006_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,7,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00007_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,87,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00087_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,86,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00086_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,183,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00183_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,182,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00182_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,150,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00150_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,151,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00151_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,54,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00054_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,55,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00055_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,167,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00167_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,166,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00166_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,38,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00038_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
True,39,1,0.0016,2026-03-13 to 2026-03-26,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,11063.683667329971,10.63683667329971,1063.6836673299713,6.93357597816196,709.6293536971498,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00039_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:55,0.0,0.5,260,800,False,True,True,7.17004868421873,7.17004868421873,7.17004868421873
