Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2025-03-20,10686.97,10686.97,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-21,10706.21,10706.21,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-24,10725.48,10725.48,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-25,10744.78,10744.78,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-26,10764.12,10764.12,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-27,10783.5,10783.5,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-28,10802.91,10802.91,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-03-31,10822.36,10822.36,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-01,10841.84,10841.84,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-02,10861.35,10861.35,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-03,10880.9,10880.9,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-04,10900.49,10900.49,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-07,10920.11,10920.11,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-08,10939.76,10939.76,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-09,10959.46,10959.46,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-10,10979.18,10979.18,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-11,10998.94,10998.94,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-14,11018.74,11018.74,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-15,11038.58,11038.58,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-16,11058.45,11058.45,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-17,11078.35,11078.35,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-18,11098.29,11098.29,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-21,11118.27,11118.27,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-22,11138.28,11138.28,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-23,11158.33,11158.33,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-24,11178.42,11178.42,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-25,11198.54,11198.54,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-28,11218.69,11218.69,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-29,11238.89,11238.89,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-04-30,11259.12,11259.12,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-01,11279.38,11279.38,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-02,11299.69,11299.69,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-05,11320.03,11320.03,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-06,11340.4,11340.4,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-07,11360.82,11360.82,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-08,11381.27,11381.27,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-09,11401.75,11401.75,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-12,11422.27,11422.27,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-13,11442.83,11442.83,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-14,11463.43,11463.43,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-15,11484.07,11484.07,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-16,11504.74,11504.74,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-19,11525.45,11525.45,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-20,11546.19,11546.19,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-21,11566.97,11566.97,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-22,11587.8,11587.8,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-23,11608.65,11608.65,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-26,11629.55,11629.55,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-27,11650.48,11650.48,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-28,11671.45,11671.45,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-29,11692.46,11692.46,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-05-30,11713.51,11713.51,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-02,11734.59,11734.59,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-03,11755.71,11755.71,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-04,11776.87,11776.87,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-05,11798.07,11798.07,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-06,11819.31,11819.31,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-09,11840.58,11840.58,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-10,11861.9,11861.9,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-11,11883.25,11883.25,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-12,11904.64,11904.64,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-13,11926.07,11926.07,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-16,11947.53,11947.53,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-17,11969.04,11969.04,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-18,11990.58,11990.58,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-19,12012.17,12012.17,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-20,12033.79,12033.79,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-23,12055.45,12055.45,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-24,12077.15,12077.15,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-25,12098.89,12098.89,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-26,12120.67,12120.67,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-27,12142.48,12142.48,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-06-30,12164.34,12164.34,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-01,12186.24,12186.24,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-02,12208.17,12208.17,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-03,12230.15,12230.15,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-04,12252.16,12252.16,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-07,12274.21,12274.21,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-08,12296.31,12296.31,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-09,12318.44,12318.44,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-10,12340.61,12340.61,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-11,12362.83,12362.83,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-14,12385.08,12385.08,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-15,12407.37,12407.37,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-16,12429.71,12429.71,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-17,12452.08,12452.08,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-18,12474.49,12474.49,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-21,12496.95,12496.95,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-22,12519.44,12519.44,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-23,12541.98,12541.98,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-24,12564.55,12564.55,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-25,12587.17,12587.17,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-28,12609.83,12609.83,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-29,12632.52,12632.52,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-30,12655.26,12655.26,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-07-31,12678.04,12678.04,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-01,12700.86,12700.86,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-04,12723.72,12723.72,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-05,12746.63,12746.63,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-06,12769.57,12769.57,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-07,12792.56,12792.56,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
2025-08-08,12815.58,12815.58,0.0,0.0,0.0,"{""SOXL"": 60.215300742031474}",vol_target_off;persistence_off;inverse_blocker_fallback_soxl
