ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,cpu_gpu_diff_bps,gpu_backend,summary_json,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,rebalance_time_ny,slippage_bps,sell_fee_bps,runtime_stop_price_offset_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,cpu_score,gpu_score,combined_score
True,26,1,9.846,2026-03-13 to 2026-03-26,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00026_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.0,4.0,260,800,False,False,6.119896858123662,6.119896858123662,6.119896858123662
True,24,1,10.301,2026-03-13 to 2026-03-26,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00024_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.0,1.0,260,800,False,False,6.119896858123662,6.119896858123662,6.119896858123662
True,25,1,9.539,2026-03-13 to 2026-03-26,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,11011.966100192434,10.11966100192434,1011.9661001924342,7.9995282876013585,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00025_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.0,2.0,260,800,False,False,6.119896858123662,6.119896858123662,6.119896858123662
True,27,1,9.754,2026-03-13 to 2026-03-26,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00027_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.5,1.0,260,800,False,False,6.1010797230642195,6.1010797230642195,6.1010797230642195
True,28,1,9.747,2026-03-13 to 2026-03-26,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00028_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.5,2.0,260,800,False,False,6.1010797230642195,6.1010797230642195,6.1010797230642195
True,29,1,10.026,2026-03-13 to 2026-03-26,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,11010.314387865772,10.103143878657717,1010.314387865772,8.004128311186994,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00029_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,0.5,4.0,260,800,False,False,6.1010797230642195,6.1010797230642195,6.1010797230642195
True,23,1,9.81,2026-03-13 to 2026-03-26,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00023_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,0.5,2.0,4.0,260,800,False,False,6.087762651195631,6.087762651195631,6.087762651195631
True,22,1,9.376,2026-03-13 to 2026-03-26,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00022_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,0.5,2.0,2.0,260,800,False,False,6.087762651195631,6.087762651195631,6.087762651195631
True,21,1,9.23,2026-03-13 to 2026-03-26,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,11009.212750859699,10.092127508596981,1009.2127508596986,8.0087297148027,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00021_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,0.5,2.0,1.0,260,800,False,False,6.087762651195631,6.087762651195631,6.087762651195631
True,32,1,8.682,2026-03-13 to 2026-03-26,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00032_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,1.0,4.0,260,800,False,False,6.082264239717156,6.082264239717156,6.082264239717156
True,31,1,10.007,2026-03-13 to 2026-03-26,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00031_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,1.0,2.0,260,800,False,False,6.082264239717156,6.082264239717156,6.082264239717156
True,30,1,10.03,2026-03-13 to 2026-03-26,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,11008.662840710345,10.08662840710346,1008.6628407103453,8.008728334772607,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00030_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,1.0,1.0,260,800,False,False,6.082264239717156,6.082264239717156,6.082264239717156
True,72,1,8.672,2026-03-13 to 2026-03-26,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00072_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.0,1.0,260,800,False,False,6.07325409514957,6.07325409514957,6.07325409514957
True,74,1,9.422,2026-03-13 to 2026-03-26,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00074_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.0,4.0,260,800,False,False,6.07325409514957,6.07325409514957,6.07325409514957
True,73,1,9.224,2026-03-13 to 2026-03-26,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,11001.049134738514,10.010491347385141,1001.0491347385141,7.874474504471142,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00073_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.0,2.0,260,800,False,False,6.07325409514957,6.07325409514957,6.07325409514957
True,75,1,9.701,2026-03-13 to 2026-03-26,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00075_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.5,1.0,260,800,False,False,6.054058023419892,6.054058023419892,6.054058023419892
True,76,1,9.585,2026-03-13 to 2026-03-26,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00076_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.5,2.0,260,800,False,False,6.054058023419892,6.054058023419892,6.054058023419892
True,77,1,9.547,2026-03-13 to 2026-03-26,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,10999.399059874797,9.99399059874797,999.3990598747969,7.879865150656157,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00077_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,0.5,4.0,260,800,False,False,6.054058023419892,6.054058023419892,6.054058023419892
True,34,1,8.53,2026-03-13 to 2026-03-26,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00034_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,2.0,2.0,260,800,False,False,6.044638227829603,6.044638227829603,6.044638227829603
True,35,1,8.571,2026-03-13 to 2026-03-26,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00035_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,2.0,4.0,260,800,False,False,6.044638227829603,6.044638227829603,6.044638227829603
True,33,1,8.439,2026-03-13 to 2026-03-26,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,11005.360241880153,10.053602418801532,1005.3602418801529,8.017928381943857,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00033_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,1.0,2.0,1.0,260,800,False,False,6.044638227829603,6.044638227829603,6.044638227829603
