candidate_id,score,short_penalty_sum,short_excess_sum,long_diff_2y_vs_OV,trail_scale,threshold_scale,stop_pct,rv_gate,shock_drop_pct,shock_hold_days,dd_trigger_pct,dd_window_days,reentry_pos_days,defensive_symbol,1m_ret,1m_mdd,2m_ret,2m_mdd,3m_ret,3m_mdd,4m_ret,4m_mdd,5m_ret,5m_mdd,6m_ret,6m_mdd,1y_ret,1y_mdd,2y_ret,2y_mdd
HYB-0012,-4870.144040543377,2221.3036405433772,0.0,-882.9467999999998,1.1,1.2,4.7,75.0,5.0,0,8.0,20,1,SOXS,42.44080775430301,71.13,47.83131287308997,71.13,39.63994687532433,71.13,20.223290896391475,71.13,-2.3174627635298983,71.13,-17.53509445668954,71.13,-5.268845325922333,71.13,-34.07640000000001,71.84
HYB-0132,-4875.706870789459,2224.676470789459,0.0,-883.6767999999998,1.12,1.2,4.7,75.0,5.0,0,8.0,20,1,SOXS,42.14981270141682,71.4,47.40878751153155,71.4,39.06988947978063,71.4,19.7324488424115,71.4,-2.716156970653816,71.4,-17.938906315296588,71.4,-6.06474964230499,71.4,-34.806400000000004,71.91
HYB-0133,-4875.706870789459,2224.676470789459,0.0,-883.6767999999998,1.12,1.2,4.7,75.0,5.0,1,8.0,20,1,SOXS,42.14981270141682,71.4,47.40878751153155,71.4,39.06988947978063,71.4,19.7324488424115,71.4,-2.716156970653816,71.4,-17.938906315296588,71.4,-6.06474964230499,71.4,-34.806400000000004,71.91
HYB-0032,-4876.113417103875,2221.4128171038756,0.0,-884.9001999999998,1.1,1.2,4.7,72.5,5.0,0,8.0,20,1,SOXS,42.440881763527074,71.98,47.831412170344166,71.98,39.63999755516168,71.98,20.223268401319316,71.98,-2.317378198687381,71.98,-17.53505748163655,71.98,-5.378344917559453,71.98,-36.0298,72.64
HYB-0033,-4876.113417103875,2221.4128171038756,0.0,-884.9001999999998,1.1,1.2,4.7,72.5,5.0,1,8.0,20,1,SOXS,42.440881763527074,71.98,47.831412170344166,71.98,39.63999755516168,71.98,20.223268401319316,71.98,-2.317378198687381,71.98,-17.53505748163655,71.98,-5.378344917559453,71.98,-36.0298,72.64
HYB-0050,-4881.1512295909015,2230.518629590902,0.0,-883.5441999999998,1.1,1.2,4.7,77.5,4.0,1,8.0,20,1,SOXS,42.44080066285814,71.39,47.83128195031874,71.39,40.073460828396264,71.39,20.596575175561014,71.39,-2.0141295054673103,71.39,-21.9848737629172,71.39,-11.144148543307686,71.39,-34.6738,71.39
HYB-0049,-4881.1512295909015,2230.518629590902,0.0,-883.5441999999998,1.1,1.2,4.7,77.5,4.0,0,8.0,20,1,SOXS,42.44080066285814,71.39,47.83128195031874,71.39,40.073460828396264,71.39,20.596575175561014,71.39,-2.0141295054673103,71.39,-21.9848737629172,71.39,-11.144148543307686,71.39,-34.6738,71.39
HYB-0073,-4885.717642150909,2231.6821421509103,0.0,-884.6784999999998,1.1,1.15,4.7,75.0,5.0,1,8.0,20,1,SOXS,42.44101931406659,71.89,47.83130365894102,71.89,39.63989245066304,71.89,17.065231068874766,71.89,-4.883415620054654,71.89,-19.701306206796488,71.89,-7.7572704202603315,71.89,-35.80810000000001,71.89
HYB-0072,-4885.717642150909,2231.6821421509103,0.0,-884.6784999999998,1.1,1.15,4.7,75.0,5.0,0,8.0,20,1,SOXS,42.44101931406659,71.89,47.83130365894102,71.89,39.63989245066304,71.89,17.065231068874766,71.89,-4.883415620054654,71.89,-19.701306206796488,71.89,-7.7572704202603315,71.89,-35.80810000000001,71.89
HYB-0113,-4887.515612926412,2236.457912926413,0.0,-883.6858999999998,1.08,1.2,4.7,75.0,5.0,1,8.0,20,1,SOXS,39.53744752722375,70.84,44.936575170374326,70.84,37.073541039314975,70.84,18.013889844409125,70.84,-4.1126620506234834,70.84,-18.9844045180663,70.84,-6.604703542701262,70.84,-34.8155,71.76
HYB-0112,-4887.515612926412,2236.457912926413,0.0,-883.6858999999998,1.08,1.2,4.7,75.0,5.0,0,8.0,20,1,SOXS,39.53744752722375,70.84,44.936575170374326,70.84,37.073541039314975,70.84,18.013889844409125,70.84,-4.1126620506234834,70.84,-18.9844045180663,70.84,-6.604703542701262,70.84,-34.8155,71.76
HYB-0056,-4888.2673937270765,2220.317593727077,0.0,-889.3165999999998,1.1,1.2,4.7,77.5,6.0,0,8.0,20,1,SOXS,42.440832825075645,73.92,47.83156964520205,73.92,39.63998396177087,73.92,20.223271963824274,73.92,-2.3174946323156753,73.92,-17.53504363924887,73.92,-4.283117455041651,73.92,-40.4462,74.94
HYB-0057,-4888.2673937270765,2220.317593727077,0.0,-889.3165999999998,1.1,1.2,4.7,77.5,6.0,1,8.0,20,1,SOXS,42.440832825075645,73.92,47.83156964520205,73.92,39.63998396177087,73.92,20.223271963824274,73.92,-2.3174946323156753,73.92,-17.53504363924887,73.92,-4.283117455041651,73.92,-40.4462,74.94
HYB-0092,-4889.196985934737,2221.302985934738,0.0,-889.2979999999998,1.1,1.25,4.7,75.0,5.0,0,8.0,20,1,SOXS,42.44103054575885,73.91,47.83150319498728,73.91,39.64004931858776,73.91,20.223202123043716,73.91,-2.317428511929842,73.91,-17.534980813847255,73.91,-5.268765394994412,73.91,-40.4276,74.55
HYB-0093,-4889.196985934737,2221.302985934738,0.0,-889.2979999999998,1.1,1.25,4.7,75.0,5.0,1,8.0,20,1,SOXS,42.44103054575885,73.91,47.83150319498728,73.91,39.64004931858776,73.91,20.223202123043716,73.91,-2.317428511929842,73.91,-17.534980813847255,73.91,-5.268765394994412,73.91,-40.4276,74.55
HYB-0016,-4897.815538971249,2220.31763897125,0.0,-892.4992999999998,1.1,1.2,4.7,75.0,6.0,0,8.0,20,1,SOXS,42.44082769215996,75.31,47.83148012168257,75.31,39.63992083014401,75.31,20.223209429990586,75.31,-2.3173402832170065,75.31,-17.53499245146115,75.31,-4.2831479142046,75.31,-43.6289,76.17
HYB-0017,-4897.815538971249,2220.31763897125,0.0,-892.4992999999998,1.1,1.2,4.7,75.0,6.0,1,8.0,20,1,SOXS,42.44082769215996,75.31,47.83148012168257,75.31,39.63992083014401,75.31,20.223209429990586,75.31,-2.3173402832170065,75.31,-17.53499245146115,75.31,-4.2831479142046,75.31,-43.6289,76.17
HYB-0036,-4902.937796683345,2220.428696683346,0.0,-894.1696999999998,1.1,1.2,4.7,72.5,6.0,0,8.0,20,1,SOXS,42.44083703101889,76.04,47.831339302363915,76.04,39.639851222918,76.04,20.223168268522794,76.04,-2.3173876396468507,76.04,-17.535099898842343,76.04,-4.393808573336178,76.04,-45.299299999999995,76.84
HYB-0037,-4902.937796683345,2220.428696683346,0.0,-894.1696999999998,1.1,1.2,4.7,72.5,6.0,1,8.0,20,1,SOXS,42.44083703101889,76.04,47.831339302363915,76.04,39.639851222918,76.04,20.223168268522794,76.04,-2.3173876396468507,76.04,-17.535099898842343,76.04,-4.393808573336178,76.04,-45.299299999999995,76.84
HYB-0137,-4903.114788815615,2223.698388815615,0.0,-893.1387999999998,1.12,1.2,4.7,75.0,6.0,1,8.0,20,1,SOXS,42.14996607679397,75.55,47.40884745090259,75.55,39.069982158230296,75.55,19.732655591051575,75.55,-2.7161200678680997,75.55,-17.938826204047142,75.55,-5.087297424334292,75.55,-44.2684,76.23
HYB-0136,-4903.114788815615,2223.698388815615,0.0,-893.1387999999998,1.12,1.2,4.7,75.0,6.0,0,8.0,20,1,SOXS,42.14996607679397,75.55,47.40884745090259,75.55,39.069982158230296,75.55,19.732655591051575,75.55,-2.7161200678680997,75.55,-17.938826204047142,75.55,-5.087297424334292,75.55,-44.2684,76.23
HYB-0077,-4912.662714709848,2230.7224147098486,0.0,-893.9800999999998,1.1,1.15,4.7,75.0,6.0,1,8.0,20,1,SOXS,42.440866214269946,75.96,47.831555360446856,75.96,39.639772568274026,75.96,17.06509244231553,75.96,-4.8833445390965675,75.96,-19.70124755696514,75.96,-6.797512802749361,75.96,-45.1097,76.17
HYB-0076,-4912.662714709848,2230.7224147098486,0.0,-893.9800999999998,1.1,1.15,4.7,75.0,6.0,0,8.0,20,1,SOXS,42.440866214269946,75.96,47.831555360446856,75.96,39.639772568274026,75.96,17.06509244231553,75.96,-4.8833445390965675,75.96,-19.70124755696514,75.96,-6.797512802749361,75.96,-45.1097,76.17
HYB-0096,-4914.107899849299,2220.3172998493005,0.0,-897.9301999999998,1.1,1.25,4.7,75.0,6.0,0,8.0,20,1,SOXS,42.441062235930026,77.69,47.83143683814932,77.69,39.63985449441747,77.69,20.223358735748032,77.69,-2.3174115558009967,77.69,-17.534995685740597,77.69,-4.2830085156596365,77.69,-49.059799999999996,78.46
HYB-0097,-4914.107899849299,2220.3172998493005,0.0,-897.9301999999998,1.1,1.25,4.7,75.0,6.0,1,8.0,20,1,SOXS,42.441062235930026,77.69,47.83143683814932,77.69,39.63985449441747,77.69,20.223358735748032,77.69,-2.3174115558009967,77.69,-17.534995685740597,77.69,-4.2830085156596365,77.69,-49.059799999999996,78.46
HYB-0117,-4914.833526007921,2235.485526007922,0.0,-893.1159999999998,1.08,1.2,4.7,75.0,6.0,1,8.0,20,1,SOXS,39.537747300188954,75.06,44.93671379662629,75.06,37.073568892778816,75.06,18.013965824159285,75.06,-4.112599899906611,75.06,-18.98435467957391,75.06,-5.6329708458511485,75.06,-44.24560000000001,76.09
HYB-0116,-4914.833526007921,2235.485526007922,0.0,-893.1159999999998,1.08,1.2,4.7,75.0,6.0,0,8.0,20,1,SOXS,39.537747300188954,75.06,44.93671379662629,75.06,37.073568892778816,75.06,18.013965824159285,75.06,-4.112599899906611,75.06,-18.98435467957391,75.06,-5.6329708458511485,75.06,-44.24560000000001,76.09
HYB-0010,-4926.531803930225,2256.3185039302252,0.0,-890.0710999999998,1.1,1.2,4.7,75.0,4.0,1,8.0,20,1,SOXS,42.44085484910298,74.25,47.83127925862234,74.25,33.19673709414721,74.25,14.6759682726044,74.25,-6.824549171235694,74.25,-25.814847805077456,74.25,-15.506350032044747,74.25,-41.2007,74.25
HYB-0009,-4926.531803930225,2256.3185039302252,0.0,-890.0710999999998,1.1,1.2,4.7,75.0,4.0,0,8.0,20,1,SOXS,42.44085484910298,74.25,47.83127925862234,74.25,33.19673709414721,74.25,14.6759682726044,74.25,-6.824549171235694,74.25,-25.814847805077456,74.25,-15.506350032044747,74.25,-41.2007,74.25
HYB-0129,-4931.663808992986,2259.497208992986,0.0,-890.7221999999998,1.12,1.2,4.7,75.0,4.0,0,8.0,20,1,SOXS,42.1497422157467,74.49,47.40879511444498,74.49,32.65305191309189,74.49,14.207992646466705,74.49,-7.204889647798551,74.49,-26.178076939678707,74.49,-16.216227898914603,74.49,-41.851800000000004,74.49
HYB-0130,-4931.663808992986,2259.497208992986,0.0,-890.7221999999998,1.12,1.2,4.7,75.0,4.0,1,8.0,20,1,SOXS,42.1497422157467,74.49,47.40879511444498,74.49,32.65305191309189,74.49,14.207992646466705,74.49,-7.204889647798551,74.49,-26.178076939678707,74.49,-16.216227898914603,74.49,-41.851800000000004,74.49
HYB-0030,-4931.855900598852,2256.4157005988523,0.0,-891.8133999999998,1.1,1.2,4.7,72.5,4.0,1,8.0,20,1,SOXS,42.440946061323224,75.01,47.83138149030988,75.01,33.196845688033136,75.01,14.67614245029132,75.01,-6.824569167533523,75.01,-25.814831572870677,75.01,-15.604019152061277,75.01,-42.943,75.01
HYB-0029,-4931.855900598852,2256.4157005988523,0.0,-891.8133999999998,1.1,1.2,4.7,72.5,4.0,0,8.0,20,1,SOXS,42.440946061323224,75.01,47.83138149030988,75.01,33.196845688033136,75.01,14.67614245029132,75.01,-6.824569167533523,75.01,-25.814831572870677,75.01,-15.604019152061277,75.01,-42.943,75.01
HYB-0069,-4940.7938104001805,2265.946710400181,0.0,-891.6156999999998,1.1,1.15,4.7,75.0,4.0,0,8.0,20,1,SOXS,42.44092607611818,74.92,47.831509151891204,74.92,33.19661929366222,74.92,11.66354294451606,74.92,-9.272176972078727,74.92,-27.763619067325084,74.92,-17.725915430620976,74.92,-42.7453,74.92
HYB-0070,-4940.7938104001805,2265.946710400181,0.0,-891.6156999999998,1.1,1.15,4.7,75.0,4.0,1,8.0,20,1,SOXS,42.44092607611818,74.92,47.831509151891204,74.92,33.19661929366222,74.92,11.66354294451606,74.92,-9.272176972078727,74.92,-27.763619067325084,74.92,-17.725915430620976,74.92,-42.7453,74.92
HYB-0110,-4943.06974449375,2270.87884449375,0.0,-890.7302999999998,1.08,1.2,4.7,75.0,4.0,1,8.0,20,1,SOXS,39.53746792971777,74.0,44.9368177274325,74.0,30.749163984896644,74.0,12.568588499978706,74.0,-8.536859707991763,74.0,-27.118620696571295,74.0,-16.697805834868795,74.0,-41.859899999999996,74.0
HYB-0109,-4943.06974449375,2270.87884449375,0.0,-890.7302999999998,1.08,1.2,4.7,75.0,4.0,0,8.0,20,1,SOXS,39.53746792971777,74.0,44.9368177274325,74.0,30.749163984896644,74.0,12.568588499978706,74.0,-8.536859707991763,74.0,-27.118620696571295,74.0,-16.697805834868795,74.0,-41.859899999999996,74.0
HYB-0090,-4943.526882795542,2256.3188827955432,0.0,-895.7359999999998,1.1,1.25,4.7,75.0,4.0,1,8.0,20,1,SOXS,42.44078192521739,76.73,47.8312642936237,76.73,33.19662987538761,76.73,14.67592112987326,76.73,-6.82458238493886,76.73,-25.814914253721867,76.73,-15.506386984640386,76.73,-46.86560000000001,76.73
HYB-0089,-4943.526882795542,2256.3188827955432,0.0,-895.7359999999998,1.1,1.25,4.7,75.0,4.0,0,8.0,20,1,SOXS,42.44078192521739,76.73,47.8312642936237,76.73,33.19662987538761,76.73,14.67592112987326,76.73,-6.82458238493886,76.73,-25.814914253721867,76.73,-15.506386984640386,76.73,-46.86560000000001,76.73
HYB-0041,-4943.724572338409,2232.2753723384103,0.0,-903.8163999999998,1.1,1.2,4.7,77.5,0.0,0,8.0,20,1,SOXS,42.44117117031669,80.27,47.83145101487698,80.27,39.63997470896714,80.27,20.223187005841158,80.27,-2.3172920984849132,80.27,-17.53501933773962,80.27,-16.241248405843457,80.27,-54.946000000000005,80.27
HYB-0001,-4950.947959887684,2232.2753598876848,0.0,-906.2241999999998,1.1,1.2,4.7,75.0,0.0,0,8.0,20,1,SOXS,42.44078077195419,81.32,47.831723736298756,81.32,39.640014276312115,81.32,20.22327154838255,81.32,-2.3173354650590228,81.32,-17.534995156078693,81.32,-16.241223203150323,81.32,-57.3538,81.32
HYB-0021,-4954.835903515241,2232.372203515241,0.0,-907.4878999999997,1.1,1.2,4.7,72.5,0.0,0,8.0,20,1,SOXS,42.440899891231034,81.88,47.83160075733217,81.88,39.64015643611798,81.88,20.223175117804626,81.88,-2.317286765712556,81.88,-17.535007642197677,81.88,-16.33814491347242,81.88,-58.6175,81.88
HYB-0121,-4955.681676535344,2235.5573765353447,0.0,-906.7080999999998,1.12,1.2,4.7,75.0,0.0,0,8.0,20,1,SOXS,42.14966032265131,81.5,47.408774818808254,81.5,39.069643175206316,81.5,19.732320851484353,81.5,-2.7162288443567717,81.5,-17.93897141255606,81.5,-16.944979050238075,81.5,-57.837700000000005,81.5
HYB-0081,-4963.2755883443915,2232.276888344393,0.0,-910.3328999999998,1.1,1.25,4.7,75.0,0.0,0,8.0,20,1,SOXS,42.44079674442156,83.12,47.83110715573524,83.12,39.63975389342629,83.12,20.223054125721408,83.12,-2.317511495039515,83.12,-17.535093725926554,83.12,-16.24139864638712,83.12,-61.4625,83.12
HYB-0061,-4964.399821582614,2242.366321582615,0.0,-907.3444999999998,1.1,1.15,4.7,75.0,0.0,0,8.0,20,1,SOXS,42.44076959225607,81.81,47.831612673549316,81.81,39.6401213270652,81.81,17.065050391148073,81.81,-4.883423160527645,81.81,-19.701320524497092,81.81,-18.441535485264804,81.81,-58.47409999999999,81.81
HYB-0101,-4967.3475829262725,2247.2751829262734,0.0,-906.6907999999997,1.08,1.2,4.7,75.0,0.0,0,8.0,20,1,SOXS,39.537714907652166,81.13,44.93661969411142,81.13,37.07359082267683,81.13,18.01394469128066,81.13,-4.1126471116445735,81.13,-18.984317228000425,81.13,-17.422492306005623,81.13,-57.82039999999999,81.13
HYB-0002,-5095.914599892038,2307.442199892038,0.0,-929.4907999999998,1.1,1.2,4.7,75.0,0.0,0,8.0,20,2,SOXS,42.440501565554854,91.51,36.654091598208936,91.75,39.299320021276294,91.75,2.817185361246999,91.75,-11.722717976048935,91.75,-27.915341553683348,91.75,-42.6976425122487,91.75,-80.6204,91.75
HYB-0062,-5095.914599892038,2307.442199892038,0.0,-929.4907999999998,1.1,1.15,4.7,75.0,0.0,0,8.0,20,2,SOXS,42.440501565554854,91.51,36.654091598208936,91.75,39.299320021276294,91.75,2.817185361246999,91.75,-11.722717976048935,91.75,-27.915341553683348,91.75,-42.6976425122487,91.75,-80.6204,91.75
HYB-0122,-5099.30750200056,2310.2690020005607,0.0,-929.6794999999997,1.12,1.2,4.7,75.0,0.0,0,8.0,20,2,SOXS,42.14955001666605,91.58,36.2631978812386,91.8,38.730734754069914,91.8,2.3973406752891835,91.8,-12.082882849865317,91.8,-28.268239533223436,91.8,-43.14110654839149,91.8,-80.8091,91.8
HYB-0022,-5099.812704607826,2306.174604607827,0.0,-931.2126999999998,1.1,1.2,4.7,72.5,0.0,0,8.0,20,2,SOXS,42.44101157584801,92.27,36.65363928336491,92.48,39.29915352513787,92.48,2.817065430682608,92.48,-11.722534683164609,92.48,-27.91539774165367,92.48,-41.42994560169829,92.48,-82.3423,92.48
HYB-0082,-5101.516977819769,2307.4432778197697,0.0,-931.3578999999997,1.1,1.25,4.7,75.0,0.0,0,8.0,20,2,SOXS,42.44058367087988,92.33,36.65412947125289,92.54,39.29875356946842,92.54,2.816934484843858,92.54,-11.722896850000753,92.54,-27.915486696522663,92.54,-42.69769907334694,92.54,-82.4875,92.54
HYB-0042,-5105.025931927301,2310.804031927302,0.0,-931.4072999999999,1.1,1.2,4.7,77.5,0.0,0,8.0,20,2,SOXS,42.44080294292776,92.35,36.6535984537252,92.56,39.29916084362335,92.56,2.817257986646715,92.56,-11.722719023763917,92.56,-27.915280403536723,92.56,-46.05925633058015,92.56,-82.5369,92.56
HYB-0055,-5109.538308173897,2459.878608173898,0.0,-883.2198999999998,1.1,1.2,4.7,77.5,5.0,1,12.0,40,1,SOXS,-15.592672496920724,54.03,-2.060225416408701,54.03,-7.487208248724341,54.03,-24.951644763916704,54.03,-27.080926781588776,54.03,-28.25089808645018,54.03,-8.137435983544627,58.11,-34.3495,71.22
HYB-0102,-5110.407310438488,2321.2056104384887,0.0,-929.7338999999998,1.08,1.2,4.7,75.0,0.0,0,8.0,20,2,SOXS,39.53785127823715,91.44,33.97814230604974,91.69,36.739097814203745,91.69,0.9277132580192582,91.69,-13.345197341013238,91.69,-29.182301959129898,91.69,-43.54331939851133,91.69,-80.8635,91.69
HYB-0115,-5116.153056670149,2457.7870566701504,0.0,-886.1219999999998,1.08,1.2,4.7,75.0,5.0,1,12.0,40,1,SOXS,-15.489004536100248,56.07,-1.8597849462365534,56.07,-7.184062764402743,56.07,-24.705775064316704,56.07,-26.84193958330905,56.07,-27.927509880787348,56.07,-7.4613834986535394,60.16,-37.251599999999996,72.56
HYB-0015,-5120.0633618034735,2459.878161803474,0.0,-886.7283999999997,1.1,1.2,4.7,75.0,5.0,1,12.0,40,1,SOXS,-15.592591837982106,56.49,-2.060076502267172,56.49,-7.487137344576245,56.49,-24.951631953586006,56.49,-27.080839798921396,56.49,-28.250862197364977,56.49,-8.13742577243236,60.35,-37.858000000000004,72.62
HYB-0135,-5123.905452558494,2461.9604525584946,0.0,-887.3149999999998,1.12,1.2,4.7,75.0,5.0,1,12.0,40,1,SOXS,-15.696011833022904,56.9,-2.2601256295769367,56.9,-7.789355735583148,56.9,-25.196804464222776,56.9,-27.31903377626853,56.9,-28.5729536292896,56.9,-8.808571094186334,60.53,-38.444599999999994,72.68
HYB-0035,-5125.693829609765,2459.9844296097663,0.0,-888.5697999999998,1.1,1.2,4.7,72.5,5.0,1,12.0,40,1,SOXS,-15.592547022042291,57.78,-2.0601276616478925,57.78,-7.487174137169217,57.78,-24.95164843370794,57.78,-27.080894658940302,57.78,-28.250898044707696,57.78,-8.24354325520671,61.53,-39.6994,73.4
HYB-0075,-5133.145414217057,2468.063014217058,0.0,-888.3607999999998,1.1,1.15,4.7,75.0,5.0,1,12.0,40,1,SOXS,-15.592537053182209,57.63,-2.060133630289529,57.63,-7.487153456755957,57.63,-26.92306763314195,57.63,-28.996343598481122,57.63,-30.13563083289362,57.63,-10.55055161596944,60.35,-39.4904,72.62
HYB-0095,-5139.374996097807,2459.759696097807,0.0,-893.2050999999998,1.1,1.25,4.7,75.0,5.0,1,12.0,40,1,SOXS,-15.592645158942453,61.03,-2.0601306913551554,61.03,-7.487082497511233,61.03,-24.951666788005276,61.03,-27.08086624817917,61.03,-27.331128845071827,61.03,-8.938579472397901,64.93,-44.334700000000005,75.26
