Variant,Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
G1-570248,2025-11-20,21039.75,SOXS,no change,no change,15:55,SOXL,SOXL,24183.89,3144.14,14.94,0.0,,30.83
G1-570248,2025-11-21,24183.89,SOXL,no change,no change,no change,no change,SOXL,24827.12,643.23,2.66,0.0,,
G1-570248,2025-11-24,24827.12,SOXL,10:11,SOXL,15:55,SOXL,SOXL,26929.94,2102.82,8.47,0.0,34.29,36.125
G1-570248,2025-11-25,26929.94,SOXL,no change,no change,no change,no change,SOXL,26997.04,67.09,0.25,0.0,,
G1-570248,2025-11-26,26997.04,SOXL,15:57,SOXL,15:55,SOXL,SOXL,29262.47,2265.44,8.39,0.0,39.305,39.305
G1-570248,2025-11-28,29262.47,SOXL,no change,no change,no change,no change,SOXL,30569.07,1306.59,4.47,0.0,,
G1-570248,2025-12-01,30569.07,SOXL,no change,no change,no change,no change,SOXL,30833.36,264.3,0.86,0.0,,
G1-570248,2025-12-02,30833.36,SOXL,no change,no change,no change,no change,SOXL,32590.38,1757.01,5.7,0.0,,
G1-570248,2025-12-03,32590.38,SOXL,no change,no change,no change,no change,SOXL,34667.53,2077.15,6.37,0.0,,
G1-570248,2025-12-04,34667.53,SOXL,no change,no change,no change,no change,SOXL,33535.89,-1131.64,-3.26,3.26,,
G1-570248,2025-12-05,33535.89,SOXL,no change,no change,no change,no change,SOXL,34652.64,1116.75,3.33,0.04,,
G1-570248,2025-12-08,34652.64,SOXL,no change,no change,no change,no change,SOXL,35534.87,882.23,2.55,0.0,,
G1-570248,2025-12-09,35534.87,SOXL,no change,no change,no change,no change,SOXL,35624.2,89.34,0.25,0.0,,
G1-570248,2025-12-10,35624.2,SOXL,no change,no change,no change,no change,SOXL,37124.37,1500.16,4.21,0.0,,
G1-570248,2025-12-11,37124.37,SOXL,no change,no change,no change,no change,SOXL,36149.08,-975.29,-2.63,2.63,,
G1-570248,2025-12-12,36149.08,SOXL,no change,no change,no change,no change,SOXL,31026.93,-5122.14,-14.17,16.42,,
G1-570248,2025-12-15,31026.93,SOXL,no change,no change,no change,no change,SOXL,30550.45,-476.48,-1.54,17.71,,
G1-570248,2025-12-16,30550.45,SOXL,no change,no change,no change,no change,SOXL,30323.38,-227.07,-0.74,18.32,,
G1-570248,2025-12-17,30323.38,SOXL,no change,no change,no change,no change,SOXL,26701.4,-3621.98,-11.94,28.08,,
G1-570248,2025-12-18,26701.4,SOXL,09:46,SOXL,15:55,SOXL,SOXL,29421.9,2720.5,10.19,20.75,39.69,38.7725
G1-570248,2025-12-19,29421.9,SOXL,no change,no change,no change,no change,SOXL,31764.8,2342.9,7.96,14.44,,
G1-570248,2025-12-22,31764.8,SOXL,no change,no change,no change,no change,SOXL,32748.25,983.45,3.1,11.79,,
G1-570248,2025-12-23,32748.25,SOXL,no change,no change,no change,no change,SOXL,33142.08,393.83,1.2,10.73,,
G1-570248,2025-12-24,33142.08,SOXL,no change,no change,no change,no change,SOXL,33396.29,254.21,0.77,10.04,,
G1-570248,2025-12-26,33396.29,SOXL,no change,no change,no change,no change,SOXL,33597.39,201.09,0.6,9.5,,
G1-570248,2025-12-29,33597.39,SOXL,no change,no change,no change,no change,SOXL,33236.86,-360.52,-1.07,10.47,,
G1-570248,2025-12-30,33236.86,SOXL,no change,no change,no change,no change,SOXL,33181.16,-55.7,-0.17,10.62,,
G1-570248,2025-12-31,33181.16,SOXL,no change,no change,no change,no change,SOXL,32140.42,-1040.74,-3.14,13.42,,
G1-570248,2026-01-02,32140.42,SOXL,10:20,SOXL,15:55,SOXL,SOXL,35682.37,3541.95,11.02,3.88,46.96,47.24
G1-570248,2026-01-05,35682.37,SOXL,no change,no change,no change,no change,SOXL,37019.32,1336.96,3.75,0.28,,
G1-570248,2026-01-06,37019.32,SOXL,no change,no change,no change,no change,SOXL,40871.57,3852.25,10.41,0.0,,
G1-570248,2026-01-07,40871.57,SOXL,no change,no change,no change,no change,SOXL,39396.76,-1474.81,-3.61,3.61,,
G1-570248,2026-01-08,39396.76,SOXL,no change,no change,no change,no change,SOXL,37498.97,-1897.8,-4.82,8.25,,
G1-570248,2026-01-09,37498.97,SOXL,no change,no change,no change,no change,SOXL,40962.21,3463.24,9.24,0.0,,
G1-570248,2026-01-12,40962.21,SOXL,no change,no change,no change,no change,SOXL,41456.96,494.75,1.21,0.0,,
G1-570248,2026-01-13,41456.96,SOXL,no change,no change,no change,no change,SOXL,42306.72,849.76,2.05,0.0,,
G1-570248,2026-01-14,42306.72,SOXL,no change,no change,no change,no change,SOXL,41676.01,-630.71,-1.49,1.49,,
G1-570248,2026-01-15,41676.01,SOXL,09:37,SOXL,15:55,SOXL,SOXL,45311.7,3635.69,8.72,0.0,60.131,58.19
G1-570248,2026-01-16,45311.7,SOXL,no change,no change,no change,no change,SOXL,47289.56,1977.86,4.37,0.0,,
G1-570248,2026-01-20,47289.56,SOXL,no change,no change,no change,no change,SOXL,45253.3,-2036.26,-4.31,4.31,,
G1-570248,2026-01-21,45253.3,SOXL,11:42,SOXL,15:55,SOXL,SOXL,48961.95,3708.65,8.2,0.0,63.125,63.6
G1-570248,2026-01-22,48961.95,SOXL,no change,no change,no change,no change,SOXL,48908.06,-53.89,-0.11,0.11,,
G1-570248,2026-01-23,48908.06,SOXL,no change,no change,no change,no change,SOXL,47245.21,-1662.86,-3.4,3.51,,
G1-570248,2026-01-26,47245.21,SOXL,no change,no change,no change,no change,SOXL,46714.01,-531.19,-1.12,4.59,,
G1-570248,2026-01-27,46714.01,SOXL,no change,no change,no change,no change,SOXL,50008.94,3294.92,7.05,0.0,,
G1-570248,2026-01-28,50008.94,SOXL,04:00,SOXL,15:55,SOXL,SOXL,53897.25,3888.32,7.78,0.0,70.78,70.055
G1-570248,2026-01-29,53897.25,SOXL,no change,no change,no change,no change,SOXL,54054.97,157.72,0.29,0.0,,
G1-570248,2026-01-30,54054.97,SOXL,no change,no change,no change,no change,SOXL,47523.14,-6531.83,-12.08,12.08,,
G1-570248,2026-02-02,47523.14,SOXL,no change,no change,no change,no change,SOXL,49990.23,2467.09,5.19,7.52,,
G1-570248,2026-02-03,49990.23,SOXL,no change,no change,no change,no change,SOXL,46857.64,-3132.59,-6.27,13.31,,
G1-570248,2026-02-04,46857.64,SOXL,no change,no change,no change,no change,SOXL,41083.7,-5773.94,-12.32,24.0,,
G1-570248,2026-02-05,41083.7,SOXL,no change,no change,no change,no change,SOXL,40706.64,-377.06,-0.92,24.69,,
G1-570248,2026-02-06,40706.64,SOXL,09:56,SOXL,15:55,SOXL,SOXL,45625.78,4919.14,12.08,15.59,59.07,61.91
G1-570248,2026-02-09,45625.78,SOXL,no change,no change,no change,no change,SOXL,47213.95,1588.17,3.48,12.66,,
G1-570248,2026-02-10,47213.95,SOXL,no change,no change,no change,no change,SOXL,46681.19,-532.76,-1.13,13.64,,
G1-570248,2026-02-11,46681.19,SOXL,no change,no change,no change,no change,SOXL,50287.11,3605.92,7.72,6.97,,
G1-570248,2026-02-12,50287.11,SOXL,no change,no change,no change,no change,SOXL,46583.84,-3703.27,-7.36,13.82,,
G1-570248,2026-02-13,46583.84,SOXL,no change,no change,15:55,SOXS,SOXS,47374.12,790.28,1.7,12.36,,1.775
G1-570248,2026-02-17,47374.12,SOXS,no change,no change,15:55,SOXL,SOXL,47237.39,-136.73,-0.29,12.61,,64.235
G1-570248,2026-02-18,47237.39,SOXL,no change,no change,no change,no change,SOXL,48855.24,1617.84,3.42,9.62,,
G1-570248,2026-02-19,48855.24,SOXL,no change,no change,no change,no change,SOXL,47715.39,-1139.85,-2.33,11.73,,
G1-570248,2026-02-20,47715.39,SOXL,no change,no change,no change,no change,SOXL,49116.3,1400.91,2.94,9.14,,
G1-570248,2026-02-23,49116.3,SOXL,no change,no change,no change,no change,SOXL,48014.99,-1101.31,-2.24,11.17,,
G1-570248,2026-02-24,48014.99,SOXL,no change,no change,no change,no change,SOXL,50491.47,2476.48,5.16,6.59,,
G1-570248,2026-02-25,50491.47,SOXL,no change,no change,no change,no change,SOXL,52874.11,2382.64,4.72,2.18,,
G1-570248,2026-02-26,52874.11,SOXL,no change,no change,no change,no change,SOXL,47880.85,-4993.26,-9.44,11.42,,
G1-570248,2026-02-27,47880.85,SOXL,no change,no change,15:55,SOXS,SOXS,46022.16,-1858.7,-3.88,14.86,,1.7999
G1-570248,2026-03-02,46022.16,SOXS,no change,no change,no change,no change,SOXS,46024.71,2.56,0.01,14.86,,
G1-570248,2026-03-03,46024.71,SOXS,no change,no change,no change,no change,SOXS,52929.36,6904.65,15.0,2.08,,
G1-570248,2026-03-04,52929.36,SOXS,no change,no change,no change,no change,SOXS,49478.01,-3451.35,-6.52,8.47,,
G1-570248,2026-03-05,49478.01,SOXS,13:43,SOXS,15:55,SOXS,SOXS,53131.88,3653.87,7.38,1.71,41.72,40.4
G1-570248,2026-03-06,53131.88,SOXS,09:30,SOXS,15:55,SOXL,SOXL,56322.34,3190.46,6.0,0.0,43.2286,47.66
G1-570248,2026-03-09,56322.34,SOXL,15:43,SOXL,15:55,SOXL,SOXL,62144.04,5821.7,10.34,0.0,52.805,52.975
G1-570248,2026-03-10,62144.04,SOXL,no change,no change,no change,no change,SOXL,63540.01,1395.97,2.25,0.0,,
G1-570248,2026-03-11,63540.01,SOXL,no change,no change,15:55,SOXS,SOXS,65814.35,2274.35,3.58,0.0,,37.8201
G1-570248,2026-03-12,65814.35,SOXS,10:02,SOXS,15:55,SOXL,SOXL,70923.0,5108.64,7.76,0.0,40.685,50.09
G1-570248,2026-03-13,70923.0,SOXL,no change,no change,no change,no change,SOXL,71418.57,495.57,0.7,0.0,,
G1-570248,2026-03-16,71418.57,SOXL,15:13,SOXL,15:55,SOXL,SOXL,77088.09,5669.52,7.94,0.0,54.41,53.71
G1-570248,2026-03-17,77088.09,SOXL,no change,no change,no change,no change,SOXL,78638.17,1550.09,2.01,0.0,,
G1-570248,2026-03-18,78638.17,SOXL,no change,no change,no change,no change,SOXL,78164.54,-473.64,-0.6,0.6,,
G1-570248,2026-03-19,78164.54,SOXL,no change,no change,no change,no change,SOXL,78925.23,760.69,0.97,0.0,,
G1-570248,2026-03-20,78925.23,SOXL,no change,no change,no change,no change,SOXL,72832.53,-6092.7,-7.72,7.72,,
G1-570248,2026-03-23,72832.53,SOXL,10:50,SOXL,15:55,SOXS,SOXS,79727.64,6895.11,9.47,0.0,55.76,38.94
G1-570248,2026-03-24,79727.64,SOXS,11:24,SOXS,no change,no change,CASH,75950.68,-3776.96,-4.74,4.74,36.815,
G1-570248,2026-03-25,75950.68,CASH,no change,no change,15:55,SOXS,SOXS,75943.08,-7.59,-0.01,4.75,,36.015
G1-570248,2026-03-26,75943.08,SOXS,11:46,SOXS,15:55,SOXL,SOXL,82370.86,6427.77,8.46,0.0,38.99,48.99
G1-570248,2026-03-27,82370.86,SOXL,no change,no change,no change,no change,SOXL,78335.54,-4035.31,-4.9,4.9,,
G1-570248,2026-03-30,78335.54,SOXL,no change,no change,no change,no change,SOXL,68591.94,-9743.6,-12.44,16.73,,
G1-570248,2026-03-31,68591.94,SOXL,10:09,SOXL,15:55,SOXL,SOXL,73571.76,4979.83,7.26,10.68,43.81,47.945
G1-570248,2026-04-01,73571.76,SOXL,14:02,SOXL,15:55,SOXL,SOXL,81151.52,7579.76,10.3,1.48,52.8081,52.205
G1-570248,2026-04-02,81151.52,SOXL,no change,no change,no change,no change,SOXL,82022.03,870.51,1.07,0.42,,
G1-570248,2026-04-06,82022.03,SOXL,no change,no change,no change,no change,SOXL,85037.72,3015.69,3.68,0.0,,
G1-570248,2026-04-07,85037.72,SOXL,19:33,SOXL,15:55,SOXL,SOXL,98144.82,13107.1,15.41,0.0,63.06,56.375
G1-570248,2026-04-08,98144.82,SOXL,07:15,SOXL,15:55,SOXL,SOXL,113695.75,15550.94,15.84,0.0,65.3,67.35
G1-570248,2026-04-09,113695.75,SOXL,no change,no change,no change,no change,SOXL,121418.96,7723.21,6.79,0.0,,
G1-570248,2026-04-10,121418.96,SOXL,no change,no change,no change,no change,SOXL,129032.44,7613.48,6.27,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-04-10,10000.0,CASH,no change,no change,15:55,SPXS,SPXS,9999.0,-1.0,-0.01,0.01,,7.8099
C_sp4.7_rv75_tr1.10_th1.20,2025-04-11,9999.0,SPXS,08:01,SQQQ,no change,no change,CASH,9529.05,-469.95,-4.7,4.71,37.63,
C_sp4.7_rv75_tr1.10_th1.20,2025-04-14,9529.05,CASH,no change,no change,15:55,SPXS,SPXS,9528.09,-0.95,-0.01,4.72,,7.1898
C_sp4.7_rv75_tr1.10_th1.20,2025-04-15,9528.09,SPXS,no change,no change,15:55,SQQQ,SPXS,9592.38,64.29,0.67,4.08,,35.3073
C_sp4.7_rv75_tr1.10_th1.20,2025-04-16,9592.38,SQQQ,no change,no change,15:55,TMV,TMV,10369.62,777.23,8.1,0.0,,37.41
C_sp4.7_rv75_tr1.10_th1.20,2025-04-17,10369.62,TMV,no change,no change,no change,no change,TMV,10492.82,123.21,1.19,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-04-21,10492.82,TMV,no change,no change,no change,no change,TMV,11128.67,635.85,6.06,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-04-22,11128.67,TMV,no change,no change,15:55,SPXS,SPXS,10637.06,-491.61,-4.42,4.42,,7.665
C_sp4.7_rv75_tr1.10_th1.20,2025-04-23,10637.06,SPXS,06:46,SPXS,15:55,SQQQ,SQQQ,9823.09,-813.97,-7.65,11.73,7.08,35.44
C_sp4.7_rv75_tr1.10_th1.20,2025-04-24,9823.09,SQQQ,10:28,SQQQ,15:55,SPXS,SPXS,9591.39,-231.7,-2.36,13.81,33.775,6.815
C_sp4.7_rv75_tr1.10_th1.20,2025-04-25,9591.39,SPXS,no change,no change,15:55,SPXL,SPXL,9501.75,-89.64,-0.93,14.62,,125.5236
C_sp4.7_rv75_tr1.10_th1.20,2025-04-28,9501.75,TMF,09:58,TQQQ,15:55,SPXS,SPXS,9563.22,61.47,0.65,14.07,53.365,6.635
C_sp4.7_rv75_tr1.10_th1.20,2025-04-29,9563.22,SPXS,no change,no change,15:55,TMV,TMV,9436.54,-126.68,-1.32,15.21,,35.208
C_sp4.7_rv75_tr1.10_th1.20,2025-04-30,9436.54,SQQQ,16:35,SQQQ,15:55,SPXL,SPXL,9324.73,-111.8,-1.18,16.21,30.0501,129.27
C_sp4.7_rv75_tr1.10_th1.20,2025-05-01,9324.73,TQQQ,09:59,TQQQ,15:55,TQQQ,SPXL,9372.0,47.27,0.51,15.79,56.75,57.12
C_sp4.7_rv75_tr1.10_th1.20,2025-05-02,9372.0,SPXL,no change,no change,no change,no change,SPXL,9531.71,159.71,1.7,14.35,,
C_sp4.7_rv75_tr1.10_th1.20,2025-05-05,9531.71,SPXL,16:01,TQQQ,15:55,SOXL,SPXL,9353.98,-177.73,-1.86,15.95,58.21,13.0618
C_sp4.7_rv75_tr1.10_th1.20,2025-05-06,9353.98,SPXL,08:00,TQQQ,15:55,SPXS,SPXS,9115.48,-238.5,-2.55,18.09,56.53,6.375
C_sp4.7_rv75_tr1.10_th1.20,2025-05-07,9115.48,SPXS,no change,no change,15:55,TMV,SPXS,9049.97,-65.51,-0.72,18.68,,37.6216
C_sp4.7_rv75_tr1.10_th1.20,2025-05-08,9049.97,TMV,no change,no change,15:55,SOXL,SOXL,9094.69,44.72,0.49,18.28,,13.745
C_sp4.7_rv75_tr1.10_th1.20,2025-05-09,9094.69,SOXL,10:27,TQQQ,15:55,TQQQ,SOXL,9145.72,51.03,0.56,17.82,59.03,59.001
C_sp4.7_rv75_tr1.10_th1.20,2025-05-12,9145.72,SOXL,04:00,SOXL,15:55,SOXL,SOXL,10047.05,901.33,9.86,9.72,16.43,17.095
C_sp4.7_rv75_tr1.10_th1.20,2025-05-13,10047.05,SPXL,13:59,SOXL,15:55,SOXL,SOXL,10571.62,524.57,5.22,5.01,18.46,18.5999
C_sp4.7_rv75_tr1.10_th1.20,2025-05-14,10571.62,SOXL,no change,no change,no change,no change,TQQQ,10677.17,105.55,1.0,4.06,,
C_sp4.7_rv75_tr1.10_th1.20,2025-05-15,10677.17,TQQQ,08:00,TQQQ,15:55,TQQQ,TQQQ,10539.92,-137.25,-1.29,5.29,69.2,70.19
C_sp4.7_rv75_tr1.10_th1.20,2025-05-16,10539.92,TQQQ,10:44,TQQQ,15:55,TQQQ,SPXL,10599.66,59.74,0.57,4.75,69.703,71.3701
C_sp4.7_rv75_tr1.10_th1.20,2025-05-19,10599.66,SPXL,12:10,TQQQ,15:55,TQQQ,SPXL,10452.61,-147.05,-1.39,6.07,70.86,71.48
C_sp4.7_rv75_tr1.10_th1.20,2025-05-20,10452.61,SPXL,15:00,TQQQ,15:55,TQQQ,SPXL,10313.26,-139.35,-1.33,7.33,69.775,70.71
C_sp4.7_rv75_tr1.10_th1.20,2025-05-21,10313.26,SPXL,13:17,TQQQ,15:55,TQQQ,SPXL,9976.31,-336.95,-3.27,10.35,70.33,68.12
C_sp4.7_rv75_tr1.10_th1.20,2025-05-22,9976.31,SPXL,07:59,TQQQ,15:55,TQQQ,SPXL,9842.62,-133.69,-1.34,11.56,67.33,68.3603
C_sp4.7_rv75_tr1.10_th1.20,2025-05-23,9842.62,SPXL,07:20,TQQQ,15:55,TQQQ,SPXL,9538.29,-304.33,-3.09,14.29,67.4,66.1983
C_sp4.7_rv75_tr1.10_th1.20,2025-05-27,9538.29,SPXL,15:31,SOXL,15:55,SOXL,SPXL,10105.89,567.6,5.95,9.19,17.11,17.215
C_sp4.7_rv75_tr1.10_th1.20,2025-05-28,10105.89,SPXL,14:52,TQQQ,15:55,TQQQ,SPXL,9986.26,-119.63,-1.18,10.27,70.74,70.02
C_sp4.7_rv75_tr1.10_th1.20,2025-05-29,9986.26,SOXL,07:25,SOXL,15:55,SOXL,SOXL,10403.12,416.86,4.17,6.52,18.245,17.105
C_sp4.7_rv75_tr1.10_th1.20,2025-05-30,10403.12,TQQQ,08:11,TQQQ,15:55,TQQQ,SPXL,10179.06,-224.06,-2.15,8.53,68.9,70.4101
C_sp4.7_rv75_tr1.10_th1.20,2025-06-02,10179.06,SPXL,09:58,TQQQ,15:55,TQQQ,SPXL,10266.11,87.05,0.86,7.75,69.3907,71.3913
C_sp4.7_rv75_tr1.10_th1.20,2025-06-03,10266.11,SPXL,no change,no change,no change,no change,SOXL,10738.62,472.51,4.6,3.5,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-04,10738.62,SOXL,no change,no change,no change,no change,SOXL,10910.89,172.26,1.6,1.96,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-05,10910.89,SOXL,09:39,TQQQ,15:55,TQQQ,SOXL,10826.74,-84.14,-0.77,2.71,73.8006,72.28
C_sp4.7_rv75_tr1.10_th1.20,2025-06-06,10826.74,SOXL,no change,no change,no change,no change,SOXL,11095.43,268.69,2.48,0.3,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-09,11095.43,SOXL,10:57,SOXL,15:55,SOXL,SOXL,11396.12,300.69,2.71,0.0,20.6194,20.595
C_sp4.7_rv75_tr1.10_th1.20,2025-06-10,11396.12,SOXL,08:00,TQQQ,15:55,TQQQ,SOXL,11645.75,249.63,2.19,0.0,74.12,75.905
C_sp4.7_rv75_tr1.10_th1.20,2025-06-11,11645.75,SOXL,09:46,TQQQ,15:55,TQQQ,SOXL,11555.03,-90.72,-0.78,0.78,75.62,75.15
C_sp4.7_rv75_tr1.10_th1.20,2025-06-12,11555.03,SOXL,19:59,TQQQ,15:55,TQQQ,SOXL,11573.81,18.78,0.16,0.62,74.1983,75.478
C_sp4.7_rv75_tr1.10_th1.20,2025-06-13,11573.81,SOXL,08:03,TQQQ,15:55,TQQQ,SOXL,10929.53,-644.28,-5.57,6.15,73.01,72.4374
C_sp4.7_rv75_tr1.10_th1.20,2025-06-16,10929.53,SOXL,18:51,SOXL,15:55,SOXL,SOXL,11473.66,544.13,4.98,1.48,21.72,21.925
C_sp4.7_rv75_tr1.10_th1.20,2025-06-17,11473.66,SOXL,13:46,TQQQ,15:55,TQQQ,SOXL,11204.49,-269.17,-2.35,3.79,73.97,73.665
C_sp4.7_rv75_tr1.10_th1.20,2025-06-18,11204.49,SOXL,14:56,TQQQ,15:55,TMF,SOXL,11189.93,-14.57,-0.13,3.91,73.3416,37.51
C_sp4.7_rv75_tr1.10_th1.20,2025-06-20,11189.93,SOXL,10:23,TQQQ,15:55,TQQQ,TMF,11120.92,-69.01,-0.62,4.51,73.57,72.52
C_sp4.7_rv75_tr1.10_th1.20,2025-06-23,11120.92,TQQQ,07:45,TQQQ,15:55,TQQQ,TMF,11188.24,67.32,0.61,3.93,71.84,74.735
C_sp4.7_rv75_tr1.10_th1.20,2025-06-24,11188.24,SOXL,no change,no change,15:55,SOXL,SOXL,11886.63,698.39,6.24,0.0,,24.0
C_sp4.7_rv75_tr1.10_th1.20,2025-06-25,11886.63,SOXL,no change,no change,no change,no change,SOXL,12156.69,270.06,2.27,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-26,12156.69,SOXL,no change,no change,no change,no change,SOXL,12446.6,289.91,2.38,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-27,12446.6,SOXL,no change,no change,no change,no change,SOXL,12389.58,-57.03,-0.46,0.46,,
C_sp4.7_rv75_tr1.10_th1.20,2025-06-30,12389.58,SOXL,no change,no change,no change,no change,SOXL,12434.6,45.02,0.36,0.1,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-01,12434.6,SOXL,no change,no change,no change,no change,SOXL,12287.96,-146.63,-1.18,1.27,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-02,12287.96,SOXL,no change,no change,no change,no change,SOXL,12914.77,626.8,5.1,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-03,12914.77,SOXL,no change,no change,no change,no change,SOXL,13050.99,136.23,1.05,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-07,13050.99,SOXL,no change,no change,no change,no change,SOXL,12382.07,-668.92,-5.13,5.13,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-08,12382.07,SOXL,no change,no change,no change,no change,SOXL,13093.13,711.06,5.74,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-09,13093.13,SOXL,no change,no change,no change,no change,SOXL,13170.01,76.87,0.59,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-10,13170.01,SOXL,no change,no change,no change,no change,SOXL,13566.33,396.32,3.01,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-11,13566.33,SOXL,no change,no change,no change,no change,SOXL,13546.5,-19.83,-0.15,0.15,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-14,13546.5,SOXL,no change,no change,no change,no change,SOXL,13110.49,-436.01,-3.22,3.36,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-15,13110.49,SOXL,no change,no change,no change,no change,SOXL,13591.08,480.59,3.67,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-16,13591.08,SOXL,no change,no change,no change,no change,SOXL,13343.38,-247.7,-1.82,1.82,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-17,13343.38,SOXL,no change,no change,no change,no change,SOXL,13541.6,198.22,1.49,0.36,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-18,13541.6,SOXL,no change,no change,no change,no change,SOXL,13563.84,22.24,0.16,0.2,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-21,13563.84,SOXL,no change,no change,no change,no change,SOXL,13630.79,66.95,0.49,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-22,13630.79,SOXL,no change,no change,no change,no change,SOXL,13050.92,-579.87,-4.25,4.25,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-23,13050.92,SOXL,no change,no change,15:55,SOXS,SOXS,12689.3,-361.63,-2.77,6.91,,7.62
C_sp4.7_rv75_tr1.10_th1.20,2025-07-24,12689.3,SOXS,no change,no change,no change,no change,SOXS,12701.11,11.82,0.09,6.82,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-25,12701.11,SOXS,no change,no change,no change,no change,SOXS,12747.79,46.68,0.37,6.48,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-28,12747.79,SOXS,no change,no change,15:55,SOXL,SOXL,12026.75,-721.04,-5.66,11.77,,26.965
C_sp4.7_rv75_tr1.10_th1.20,2025-07-29,12026.75,SOXL,no change,no change,no change,no change,SOXL,12082.53,55.78,0.46,11.36,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-30,12082.53,SOXL,no change,no change,no change,no change,SOXL,12297.74,215.21,1.78,9.78,,
C_sp4.7_rv75_tr1.10_th1.20,2025-07-31,12297.74,SOXL,no change,no change,15:55,SOXS,SOXS,11076.49,-1221.25,-9.93,18.74,,7.7652
C_sp4.7_rv75_tr1.10_th1.20,2025-08-01,11076.49,SOXS,no change,no change,15:55,SOXL,SOXL,11416.37,339.88,3.07,16.25,,24.12
C_sp4.7_rv75_tr1.10_th1.20,2025-08-04,11416.37,SOXL,no change,no change,15:55,SOXS,SOXS,11823.6,407.23,3.57,13.26,,7.705
C_sp4.7_rv75_tr1.10_th1.20,2025-08-05,11823.6,SOXS,no change,no change,15:55,SOXL,SOXL,11997.68,174.08,1.47,11.98,,24.63
C_sp4.7_rv75_tr1.10_th1.20,2025-08-06,11997.68,SOXL,no change,no change,no change,no change,SOXL,11654.16,-343.52,-2.86,14.5,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-07,11654.16,SOXL,no change,no change,no change,no change,SOXL,12163.39,509.24,4.37,10.77,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-08,12163.39,SOXL,no change,no change,no change,no change,SOXL,12526.44,363.04,2.98,8.1,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-11,12526.44,SOXL,no change,no change,no change,no change,SOXL,12409.51,-116.93,-0.93,8.96,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-12,12409.51,SOXL,no change,no change,no change,no change,SOXL,13671.62,1262.11,10.17,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-13,13671.62,SOXL,no change,no change,no change,no change,SOXL,14282.27,610.66,4.47,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-14,14282.27,SOXL,no change,no change,no change,no change,SOXL,14387.96,105.69,0.74,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-15,14387.96,SOXL,no change,no change,no change,no change,SOXL,13357.3,-1030.66,-7.16,7.16,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-18,13357.3,SOXL,no change,no change,no change,no change,SOXL,13418.22,60.92,0.46,6.74,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-19,13418.22,SOXL,no change,no change,no change,no change,SOXL,12741.6,-676.62,-5.04,11.44,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-20,12741.6,SOXL,no change,no change,no change,no change,SOXL,12570.29,-171.31,-1.34,12.63,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-21,12570.29,SOXL,no change,no change,no change,no change,SOXL,12392.41,-177.89,-1.42,13.87,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-22,12392.41,SOXL,10:21,SOXL,15:55,SOXL,SOXL,13456.19,1063.78,8.58,6.48,27.605,27.455
C_sp4.7_rv75_tr1.10_th1.20,2025-08-25,13456.19,SOXL,no change,no change,no change,no change,SOXL,13436.56,-19.63,-0.15,6.61,,
